label	chapter	text_content
戰國策	趙策	秦王謂公子他
戰國策	趙策	齊將攻宋而秦楚禁之
戰國策	齊策	南梁之難韓氏請救於齊田侯召大臣而謀曰早救之孰與晚救之便張丐對曰晚救之韓且折而入於魏不如早救之田臣思曰不可夫韓魏之兵未弊而我救之我代韓而受魏之兵顧反聽命於韓也且夫魏有破韓之志韓見且亡必東愬於齊我因陰結韓之親而晚承魏之弊則國可重利可得名可尊矣田侯曰善乃陰告韓使者而遣之韓自以專有齊國五戰五不勝東愬於齊齊因起兵擊魏大破之馬陵魏破韓弱韓魏之君因田嬰北面而朝田侯
戰國策	秦策	故曰不如賜軍吏而禮之王稽不聽軍吏窮果惡王稽杜摯以反秦王大怒而欲兼誅范睢范睢曰臣東鄙之賤人也開罪於楚魏遁逃來奔臣無諸侯之援秦習之故王舉臣於羈旅之中使職事天下皆聞臣之深與王之舉也今遇惑或與罪人同心而王明誅之是王過舉顯於天下而為諸侯所議也臣願請藥賜死而恩以相葬臣王必不失臣之罪而無過舉之名王曰有之遂弗殺而善遇之
戰國策	楚策	五國約以伐齊昭陽謂楚王曰五國以破齊秦必南圖楚王曰然則奈何對曰韓氏輔國也好利而惡難好利可營也惡難可懼也我厚賂之以利其心必營我悉兵以臨之其心必懼我彼懼吾兵而營我利五國之事必可敗也約絕之後雖勿與地可楚王曰善乃命大公事之韓見公仲曰夫牛闌之事馬陵之難親王之所見也王苟無以五國用兵請效列城五請悉楚國之眾也以廧於齊齊之反趙魏之後而楚果弗與地則五國之事困也
戰國策	趙策	齊欲攻宋秦令起賈禁之齊乃捄趙以伐宋秦王怒屬怨於趙李兌約五國以伐秦無功留天下之兵於成皋而陰構於秦又欲與秦攻魏以解其怨而取封焉
戰國策	秦策	夫賢人在而天下服一人用而天下從故曰式於政不式於勇式於廊廟不式於四境之外當秦之隆黃金萬溢為用轉轂連騎炫熿於道山東之國從風而服使趙大重且夫蘇秦特窮巷掘門桑戶棬樞之士耳伏軾撙銜橫歷天下廷說諸侯之王杜左右之口天下莫之能伉
戰國策	楚策	術視伐楚楚令昭鼠以十萬軍漢中昭雎勝秦於重丘蘇厲謂宛公昭鼠曰王欲昭雎之乘秦也必分公之兵以益之秦知公兵之分也必出漢中請為公令辛戎謂王曰秦兵且出漢中則公之兵全矣
戰國策	韓策	秦韓戰於濁澤韓氏急公仲明謂韓王曰與國不可恃今秦之心欲伐楚王不如因張儀為和於秦賂之以一名都與之伐楚此以一易二之計也韓王曰善乃儆公仲之行將西講於秦
戰國策	東周策	東周
戰國策	趙策	秦趙戰於長平趙不勝亡一都尉趙王召樓昌與虞卿曰軍戰不勝尉復死寡人使卷甲而趨之何如樓昌曰無益也不如發重使而為媾虞卿曰夫言媾者以為不媾者軍必破而制媾者在秦且王之論秦也欲破王之軍乎其不邪王曰秦不遺餘力矣必且破趙軍虞卿曰王聊聽臣發使出重寶以附楚魏楚魏欲得王之重寶必入吾使趙使入楚魏秦必疑天下合從也且必恐如此則媾乃可為也
戰國策	秦策	甘茂攻宜陽
戰國策	中山策	武安君頓首曰臣知行雖無功得免於罪雖不行無罪不免於誅然惟愿大王覽臣愚計釋趙養民以諸侯之變撫其恐懼伐其驕慢誅滅無道以令諸侯天下可定何必以趙為先乎此所謂為一臣屈而勝天下也大王若不察臣愚計必欲快心於趙以致臣罪此亦所謂勝一臣而為天下屈者也夫勝一臣之罨焉孰若勝天下之威大耶臣聞主愛其國忠臣愛其名破國不可復完死卒不可復生臣寧伏受重誅而死不忍為辱軍之將愿大王察之王不答而去
戰國策	秦策	使用乃摩燕烏集闕見說趙王於華屋之下抵掌而談趙王大悅封為武安君受相印革車百乘綿繡千純白壁百雙黃金萬溢以隨其後約從散橫以抑強秦故蘇秦相於趙而關不通當此之時天下之大萬民之眾王侯之威謀臣之權皆欲決蘇秦之策不費斗糧未煩一兵未張一士未絕一弦未折一矢諸侯相親賢於兄弟
戰國策	東周策	溫人之周周不納客即對曰主人也問其巷而不知也使因囚之君使人問之曰子非周人而自謂非客何也對曰臣少而誦詩詩曰普天之下莫非王土率土之濱莫非王臣今周君天下則我天子之臣而又為客哉故曰主人君乃使吏出之
戰國策	韓策	齊明謂公叔
戰國策	楚策	城渾出周
戰國策	魏策	秦攻韓之管魏王發兵救之昭忌曰夫秦強國也而韓魏壤梁不出攻則已若出攻非於韓也必魏也今幸而遇韓此魏之福也王若救之夫解攻者必韓之管也致攻者必魏之梁也魏王不聽曰若不因救韓韓怨魏西合於黔秦韓為宜則魏危遂救之
戰國策	東周策	昌他亡西周
戰國策	燕策	齊伐宋宋急
戰國策	西周策	蘇厲謂周君
戰國策	秦策	甘茂亡秦且之齊出關遇蘇子曰君聞夫江上之處女乎蘇子曰不聞曰夫江上之處女有家貧而無燭者處女相與語欲去之家品行無燭者將去矣謂處女曰妾以無燭故常先至掃室布席何愛余明之照四壁者幸以賜妾何妨欲處女妾自以有益於處女何為去我處女相語以為然而留之今臣不肖棄遂於秦而出關願為足下掃室布席幸無我遂也蘇子曰善請重公於齊乃西說秦王曰甘茂賢人非恆士也其居秦累世重矣自殽塞谿谷地形限易盡知之彼若以齊約韓魏反以謀秦是非秦之利也秦王曰然則奈何
戰國策	秦策	張儀欲以漢中與楚請秦王曰有漢中蠹種樹不處者人必害之家有不宜之財則傷本漢中南邊為楚利此國累也甘茂謂王曰地大者國多憂乎天下有變王割漢中以為和楚楚必畔天下而與王王今以漢中與楚即天下有變王何以市楚也
戰國策	趙策	甘茂為秦約魏以攻韓宜陽
戰國策	楚策	威王問於莫敖子華曰自從先君文王以至不穀之身亦有不為爵勸不為祿勉以憂社稷者乎莫敖子華對曰如華不足知之矣王曰不於大夫無所聞之莫敖子華對曰君王將何問者也彼有廉其爵貧其身以憂社稷者有崇其爵豐其祿以憂社稷者有斷脰決腹壹瞑而萬世不視不知所益以憂社稷者有勞其身愁其志以憂社稷者亦有不為爵勸不為祿勉以憂社稷者王曰大夫此言將何謂也
戰國策	楚策	韓公叔有齊魏而太子有楚秦以爭國鄭申為楚使於韓矯以新城陽人予太子楚王怒將罪之對曰臣矯予之以為國也臣為太子得新城陽人以與公叔爭國而得之齊魏必伐韓韓氏急必懸命於楚又何新城陽人之敢求太子不勝然而不死今將倒冠而至又安敢言地楚王曰善乃不罪也
戰國策	魏策	信陵君殺晉鄙
戰國策	趙策	牛贊再拜稽首曰臣敢不聽令乎至遂胡服率騎入胡出於遺遺之門逾九限之固絕五俓之險至榆中辟地千里
戰國策	趙策	為齊獻書趙王
戰國策	趙策	知伯從韓魏兵以攻趙
戰國策	齊策	魯仲連謂孟嘗君好士也雍門養椒亦陽得子養飲食衣裘與之同之皆得其死今君之家富於二公而士未有為君盡游者也君曰文不得是二人故也使文得二人者豈獨不得盡對曰君之廄馬百乘無不被繡衣而食菽粟者豈有騏麟騄耳哉後宮十妃皆衣縞紵食梁肉豈有毛廧西施哉色與馬取於今之世士何必待古哉故曰君之好士未也
戰國策	齊策	田單將攻狄往見魯仲子仲子曰將軍攻狄不能下也田單曰臣以五里之城七里之郭破亡餘卒破萬乘之燕復齊墟攻狄而不下何也上車弗謝而去遂攻狄三月而不克之也齊嬰兒謠曰大冠若箕脩劍拄頤攻狄不能下壘枯丘田單乃懼問魯仲子曰先生謂單不能下狄請聞其說魯仲子曰將軍之在即墨坐而織蕢立則丈插為士卒倡曰可往矣宗廟亡矣云曰尚矣歸於何黨矣
戰國策	秦策	蘇秦始將連橫
戰國策	楚策	張儀相秦謂昭雎曰楚無鄢郢漢中有所更得乎曰無有曰無昭雎陳軫有所更得乎曰無所更得張儀曰為儀謂楚王逐昭雎陳軫請復鄢郢漢中昭雎歸報楚王楚王說之有人謂昭雎曰甚矣楚王不察於爭名者也韓求相工陳籍而周不聽魏求相綦母恢而周不聽何以也周是列縣畜我也今楚萬乘之強國也大王天下之賢主也今儀曰逐君與陳軫而王聽之是楚自行不如周而儀重於韓魏之王也
戰國策	魏策	秦敗魏於華走芒卯而圍大梁須賈為魏謂穰侯葉臣聞魏氏大臣父兄皆謂魏王曰初時惠王伐趙戰勝輿三梁十萬之軍拔邯鄲趙氏不割而邯鄲復歸齊人攻燕殺子之破故國燕不割而燕國復歸燕趙之所以喲全兵勁而地不并乎諸侯者以其能忍難而重出地也宋中山數伐數割而隨以亡臣以為燕趙可法而宋中山可無為也夫秦貪戾之國而無親蠶食魏盡晉國戰勝睾子割八縣地未畢入而兵復出矣夫秦何厭之有哉
戰國策	東周策	東周欲為稻西周不下水東周患之蘇子謂東周君曰臣請使西周下水可乎乃往見西周之君曰君之謀過矣今不下水所以富東周也今其民皆種麥無他種矣君若欲害之不若一為下水以病其所種下水東周必復種稻種稻而復奪之若是則東周之民可令一仰西周而受命於君矣西周君曰善遂下水蘇子亦得兩國之金也
戰國策	燕策	燕文公時秦惠王以其女為燕太子婦文公卒易王立齊宣王因燕喪攻之取十城
戰國策	韓策	或謂公仲曰聽者聽國非必聽首也故先生聽諺言於市愿公之聽臣言也公求中立於秦而弗能得也善公孫郝以難甘茂勸齊兵以勸止魏楚趙皆公之讎也臣恐國之以此為患也愿公之復求中立於秦也
戰國策	齊策	孟嘗君問馮公有親乎對曰有老母孟嘗君使人給其食用無使乏於是馮諼不復歌後孟嘗君出記問門下諸客誰習計會能為文收責於薛者乎馮諼署曰能孟嘗君怪之曰此誰也左右曰乃歌夫長鋏歸來者也孟嘗君笑曰客果有能也吾負之未嘗見也請而見之謝曰文倦於事憒於憂而性懧愚沉於國家之事開罪於先生先生不羞乃有意欲為收責於薛乎馮諼曰願之於是約車治裝載券契而行辭曰責畢收以何市而反孟嘗君曰視吾家所寡有者驅而之薛使吏召諸民當償者悉來合券
戰國策	宋衛策	秦攻衛之蒲
戰國策	趙策	苦成常謂建信君曰天下合從而獨以趙惡秦何也魏殺呂遺而天下交之今收河間於是與殺呂遺何以異君唯釋虛偽疾文信猶且知之也從而有功乎何患不得收河間從而無功乎收河間何益也
戰國策	秦策	秦昭王謂左右曰今日韓魏孰與始強對曰弗如也王曰今之如耳魏齊孰與孟嘗芒卯之賢對曰弗如也王曰以孟嘗芒卯之賢帥強韓魏之兵以伐秦猶無奈寡人何也今以無能若耳魏齊帥弱韓魏以攻秦其無奈寡人何亦明矣左右皆曰甚然中期推琴對曰三之料天下過矣昔者六晉之時智氏最強滅破范中行帥韓魏以圍趙襄子於晉陽決晉水以灌晉陽城不沈者三版耳
戰國策	燕策	雖然臣聞知者之舉事也轉禍而為福因敗而成功者也齊人紫敗素也而賈十倍越王勾踐棲於會稽而後殘吳霸天下此皆轉禍而為福因敗而為功者也今王若欲轉禍而為福因敗而為功乎則莫如遙伯齊而厚尊之使使盟於周室盡焚天下之秦符約曰夫上計破秦其次長賓之秦秦挾賓客以待破秦王必患之秦五世以結諸侯今為齊下秦王之志茍得窮齊不憚以一國都為功然而王何不使布衣之人以窮齊之說說秦
戰國策	魏策	徐州之役
戰國策	齊策	今窮戰比勝而守必不拔則是非徒示人以難也又且害人者也然則天下仇之必矣夫罷士露國而多與天下為仇則明君不居也素用強兵而弱之則察相不事彼明君察相者則五兵不動而諸侯從辭讓而重賂至矣故明君之攻戰也甲兵不出於軍而敵國勝衝櫓不施而邊城降士民不知而王業至矣彼明君之從事也用財少曠日遠而為利長者故曰兵後起則諸侯可趨役也
戰國策	魏策	今大王與秦伐韓而益近秦臣甚或之而王弗識也則不明矣群臣知之而莫以此諫則不忠矣今夫韓氏以一女子承一弱主內有大亂外安能支強秦魏之兵王以為不破乎韓亡秦盡有鄭地與大梁鄰王以為安乎王欲得故地而今負強秦之禍也王以為利乎
戰國策	楚策	春申君曰何謂無妄之人曰君先仕臣為郎中君王崩李園先入臣請為君其胸殺之此所謂無妄之人也春申君曰先生置之勿復言已李園軟弱人也僕又善之又何至此朱英恐乃亡去後十七日楚考烈王崩李園果先入置死士止於棘門之內春申君後入止棘門園死士夾刺春申君斬其頭投之棘門外於是使吏盡滅春申君之家而李園女弟初幸春申君有身而入之王所生子者遂立為楚幽王也是歲秦始皇立九年矣嫪毐亦為亂於秦覺夷三族而呂不韋廢
戰國策	西周策	犀武敗於伊闕周君之魏求救魏王以上黨之急辭之周君反見梁囿而樂之也綦母恢謂周君曰溫囿不下此而又近臣能為君取之反見魏王王曰周君怨寡人乎對曰不怨且誰怨王臣為王有患也周君謀主也而設以國為王扞秦而王無之扞也臣見其必以國事秦也秦悉塞外之兵與周之眾以攻南陽而兩上黨絕矣魏王曰然則奈何綦母恢曰周君形不小利事秦而好小利
戰國策	魏策	西門豹為鄴令而辭乎魏文侯文侯曰子往矣必就子之功而成子之名西門豹曰敢問就功成名亦有術乎文侯曰有之夫鄉邑老者而先受坐之士子入而問其賢良之士而師事之求其好掩人之美而揚人之醜者而參驗之夫物多相類而非也幽莠之幼也似禾驪牛之黃也似虎白骨疑象武夫類玉此皆似之而非者也
戰國策	東周策	杜赫欲重景翠於周
戰國策	韓策	幾瑟亡之楚
戰國策	趙策	張儀為秦連橫說趙王曰弊邑秦王使臣敢獻書於大王御史大王收率天下以儐秦秦兵不敢出函穀關十五年矣大王之威行於天下山東弊邑恐懼懾伏繕甲厲兵飾車即習馳射力田積粟守四封之內抽簽居懾處不敢動搖唯大王有意督過之也今秦以大王之力西舉巴蜀并漢中東收兩周而西遷九鼎守白馬之津秦雖辟遠然而心忿悁含怒之日久矣今宣君有微甲鈍兵軍於澠池愿渡河逾漳據番吾迎戰邯鄲之下愿以甲子之日合戰以正殷紂之事敬使臣先以聞於左右
戰國策	秦策	張儀說秦王
戰國策	秦策	楚王使景鯉如秦
戰國策	韓策	今王聽甘茂以韓秦之兵據魏而攻齊齊不敢戰不求割地而合於魏是秦請也臣以甘茂為不忠故王不如令韓中立以攻齊齊王言救魏以勁之齊魏不能相聽久必兵交王欲則信公孫郝於齊為韓取南陽易穀川以歸此惠王之愿也王欲則信甘茂於魏以韓秦之兵據魏以隙齊此武王之愿也臣以為令韓以中立以勁齊最秦之大急也公孫郝黨於齊而不肯言甘茂薄而不敢謁也此二人王之大患也愿王之熟計之也
戰國策	魏策	齊王將見燕趙楚之相於衛約外魏魏王懼恐其謀伐魏也告公孫衍公孫衍曰王與臣百金臣請敗之王為約車載百金犀首期齊齊王至之曰先以車五十乘而至衛間齊行以百金以請锨么齊王乃得見因久坐安從容談三國之相怨謂齊王曰王與三國約外圍剛魏使公孫衍來今久與之談是王謀三國也已齊王曰魏王聞寡人來使公孫子開寡人寡人無與之語也三國之不相信齊王之遇遇事遂敗
戰國策	秦策	有兩虎諍人而斗者管莊子將刺之管與止之曰虎者猁蟲人者甘餌也今兩虎諍人而鬥小者必死大者必傷子待傷虎而刺之則是一舉而兼兩虎也無刺一虎之勞而有刺兩虎之名齊楚今戰戰必敗敗王起兵救之有救齊之利而無伐楚之害計聽知覆逆者唯王可也計者事之本也聽者存亡之機計失而聽過能有國者寡也故曰計有一二者難悖也聽無失本末者難惑
戰國策	韓策	或謂韓公仲
戰國策	韓策	韓人攻宋秦王大怒曰吾愛宋與新城陽晉同也韓珉與我交而攻我臣所愛何也蘇秦為韓說秦王曰韓珉之攻宋所以為王也以韓之強輔之以宋楚魏必恐恐必西面事秦王不折一兵不殺一人無事而割安邑此韓珉之所以禱於秦也
戰國策	韓策	觀鞅謂春申曰人皆以楚為強而君用之弱其於鞅也不然先君者二十餘年未嘗見攻今秦欲逾兵於澠隘之塞不使假道兩周倍韓以攻楚不可今則不然魏且旦暮亡矣不能愛其許鄢陵與梧割以予秦去百六十里臣之所見者秦楚鬭之日也已
戰國策	東周策	齊將求九鼎周君又患之顏率曰大王勿憂臣請東解之顏率至齊謂齊王曰周賴大國之義得君臣父子相保也願獻九鼎不識大國何塗之從而致齊齊王曰寡人將寄徑於梁顏率曰不可夫梁之君臣欲得九鼎謀之暉臺之下少海之上其日久矣鼎入梁必不出齊王曰寡人將寄徑於楚對曰不可楚之君臣欲得九鼎謀之於葉庭之中其日久矣若入楚鼎必不出
戰國策	魏策	秦趙構難而戰
戰國策	齊策	齊人見田駢曰聞先生高議設為不宦而願為役田駢曰子何聞之對曰臣聞之鄰人之女田駢曰何謂也對曰臣鄰人之女設為不嫁行年三十而有七子不嫁則不嫁然嫁過畢矣今先生設為不宦訾養千鍾徒百人不宦則然矣而富過畢也田子辭
戰國策	秦策	詩云行百里者半於九十此言末路之難今大王皆有驕色以臣之心觀之天下之事依世主之心非楚受兵必秦也何以知其然也秦人援魏以拒楚楚人援韓以拒秦四國之兵敵而未能復戰也齊宋在繩墨之外以為權故曰先得齊宋者伐秦秦先得齊宋則韓氏鑠韓氏鑠則楚孤而受兵也楚先得齊則魏氏鑠魏氏鑠則秦孤而受兵矣若隨此計而行之則兩國者必為天下笑矣
戰國策	韓策	段產謂新城君
戰國策	齊策	王曰此不叛寡人明矣曷為擊之頃間言齊兵大勝秦軍大敗於是秦王拜西藩之臣而謝於齊左右曰何以知之曰章子之母啟得罪其父其父殺之而埋馬棧之下吾使者章子將也勉之曰夫子之強全兵而還必更葬將軍之母對曰臣非不能更葬先妾也臣之母啟得罪臣之父臣之父未教而死夫不得父之教而更葬母是欺死父也故不敢夫為人子而不欺死父豈為人臣欺生君哉
戰國策	齊策	昭王曰孟嘗君之好人也奚如公孫弘曰義不臣乎天子不友乎諸侯得志不慚為人主不得志不肯為人臣如此者三人而治可為管商之師說義聽行能致其如此者五人萬乘之嚴主也辱其使者退而自刎必以其血洿其衣如臣者十人昭王笑而謝之曰客胡為若此寡人直與客論耳寡人善孟嘗君欲客之必諭寡人之志也公孫弘曰敬諾公孫弘可謂不侵矣昭王大國也孟嘗千乘也立千乘之義而不可陵可謂足使矣
戰國策	齊策	楚王死
戰國策	齊策	權之難齊燕戰
戰國策	燕策	曰夫無謀人之心而令人疑之殆有謀人之心而令人知之拙謀未發而聞於外則危今臣聞王局處不安食飲不甘思念報齊身自削甲扎曰有大數矣妻自組甲扎曰有大數矣有之乎
戰國策	齊策	宣王曰嗟乎君子焉可侮哉寡人自取病耳及今聞君子之言乃今聞細人之行願請受為弟子且顏先生與寡人游食必太牢出必乘車妻子衣服麗都顏斶辭去曰夫玉生於山制則破焉非弗寶貴矣然夫璞不完士生乎鄙野推選則祿焉非不得尊遂也然而形神不全斶願得歸晚食以當肉安步以當車無罪以當貴清靜貞正以自虞制言者王也盡忠直言者斶也言要道已備矣願得賜歸安行而反臣之邑屋則再拜而辭去也斶知足矣歸反撲則終身不辱也
戰國策	趙策	當今之時山東之建國莫若趙強趙地方二千里帶甲數十萬車千乘即萬匹粟支數十年西有常山南有河漳東有清河北有燕國驗曾弱國不足畏也且秦之所畏害於天下者莫如趙然而秦不敢舉兵甲而伐趙者何也畏韓魏之議其後也然則韓魏趙之南蔽也秦之攻韓魏也則不然無有名山大川之限稍稍蠶食之傅之國都而窒矣韓魏不能支秦必入臣韓魏臣於秦秦無韓魏之隔禍中於趙矣此臣之所以為大王患也
戰國策	趙策	於是秦王乃見使者曰趙豹平原君數欺弄寡人趙能殺此二人則可若不能殺請今率諸侯受命邯鄲城下諒毅曰趙豹平原君親寡君之母弟也猶大王之有葉陽涇陽君也大王以孝治聞於天下衣服使之便處體膳啖使之嗛於口未嘗不分於葉陽涇陽君葉陽君涇陽君之車馬衣服無非大王之服御者臣聞之有覆巢毀卵而鳳皇不翔刳胎焚夭而騏驎不至今使臣受大王之元以還報敝邑之君畏懼不敢不行無乃傷葉陽君涇陽君之心乎
戰國策	齊策	邯鄲之難
戰國策	趙策	今用兵重申不休力盡不罷趙怒必於其己邑趙僅存哉然而四輪之國也今雖得邯鄲非國之長利也意者地廣而不耕民羸而不休又嚴之以刑罰則雖從而不止矣語曰戰勝而國危者物不斷也功大而權輕者地不入也故過任之事父不得於子無已之求君不得於臣故微之為著者強察乎息民者為用者伯明乎輕之為重者王
戰國策	趙策	燕封宋人榮為高陽君
戰國策	中山策	應侯慚而退以言於王王曰微白起吾不能滅照相乎復益發軍更使王齕代王陵伐趙圍邯鄲八九月死傷者眾而弗下趙王出輕銳以寇其後秦數不利武安君曰不聽臣計今果何如王聞之怒因見武安君強起之曰君雖病強為寡人臥而將之有功寡人之愿將加重於君如君不行寡人恨君
戰國策	東周策	周文君免士工師籍相呂倉國人不說也君有閔閔之心謂周文君曰國必有誹譽忠臣令誹在己譽在上宋君奪民時以為臺而非民之無忠臣以掩蓋之也子罕釋相為司空民非子罕而善其君齊桓公宮中七市女閭七百國人非之管仲故為三歸之家以掩桓公非自傷於民也春秋記臣弒君者以百數皆大臣見譽者也故大臣得譽非國家之美也故眾庶成彊增積成山周君遂不免
戰國策	西周策	楚兵在山南
戰國策	齊策	是其為人哀鰥寡卹孤獨振困窮補不足是助王息其民者也何以至今不業也北宮之女嬰兒子無恙耶徹其環瑱至老不嫁以養父母是皆率民而出於孝情者也胡為至今不朝也此二士弗業一女不朝何以王齊國子萬民乎於陵子仲尚存乎是其為人也上不臣於王下不治其家中不索交諸侯此率民而出於無用者何為至今不殺乎
戰國策	趙策	鄭同北見趙王趙王曰子南方之傳士也何以教之鄭同曰臣南方草鄙之人也何足問雖然王致之於前安敢不對乎臣少之時親嘗教以兵趙王曰寡人不好兵鄭同因撫手仰天而笑之曰兵固天下之狙喜也臣故意大王不好也臣亦嘗以兵說魏昭王昭亦曰寡人不喜
戰國策	魏策	華軍之戰
戰國策	齊策	王曰左右孰可九人之屬曰貂勃可貂勃使楚楚王受而觴之數日不反九人之屬相與語於王曰夫一人身而牽留萬乘者豈不以據勢也哉且安平君之與王也君臣無禮而上下無別且其志欲為不善內牧百姓循撫其心振窮補不足布德於民外懷戎翟天下之賢士陰結諸侯之雄俊豪英其志欲有為也願王之察之異日而王曰召相單來田單免冠徒跣肉袒而進退而請死罪五日而王曰子無罪於寡人子為子之臣禮吾為吾之王禮而已矣
戰國策	燕策	燕王噲既立
戰國策	東周策	三國隘秦周令其相之秦以秦之輕也留其行有人謂相國曰秦之輕重未可知也秦欲知三國之情公不如遂見秦王曰請謂王聽東方之處秦必重公是公重周重周以取秦也齊重故有周而已取秦是周常不失重國之交也
戰國策	魏策	張子儀以秦相魏齊楚怒而欲攻魏雍沮謂張子曰魏之所以相公者以公相則國家安而百姓無患今公相而魏受兵是魏計過也齊楚攻魏公必危矣張子曰然則奈何雍沮曰請令齊楚解攻雍沮謂齊楚之君曰王亦聞張儀之約秦王乎曰王若相儀於魏齊楚惡儀必攻魏魏戰而勝是齊楚之兵折而儀固得魏矣若不勝魏魏必事秦以持其國必割地以賂王若欲復攻其敝不足以應秦此儀之所以與秦王陰相結也今儀相魏而攻之是使儀之計當於秦也非所以窮儀之道也齊楚之王曰善乃遽解攻於魏
戰國策	楚策	魏王遺楚王美人
戰國策	宋衛策	智伯欲伐衛遺衛君野馬四百白璧一衛君大悅群臣皆賀南文子有憂色衛君曰大國大歡而子有憂色何文子曰無功之賞無力之禮不可不察也野馬四白璧一此小國之禮也而大國致之君其圖之衛君以其言告邊境智伯果起兵而襲衛至境而反曰衛有賢人先知吾謀也
戰國策	齊策	先君好酒王亦好酒先君好色王亦好色先君好士是王不好士宣王曰當今之世無士寡人何好王斗曰世無騏驎騄耳王駟已備矣世無東郭俊盧氏之狗王之走狗已具矣世無毛嬙西施王宮已充矣王亦不好士也何患無士王曰寡人憂國愛民固願得士以治之王斗曰王之憂國愛民不若王愛尺縠也王曰何謂也王斗曰王使人為冠不使左右便辟而使工者何也為能之也今王治齊非左右便辟無使也臣故曰不如愛尺縠也宣王謝曰寡人有罪國家於是舉士五人任官齊國大治
戰國策	魏策	穰侯攻大梁
戰國策	趙策	蘇秦說李兌曰雒陽乘軒里蘇秦家貧親老無罷車駑馬桑輪蓬篋羸縢負書擔橐觸塵埃蒙霜露越漳河足重繭日百而舍造外闕愿見於前口道天下之事李兌曰先生以鬼之言見我則可若以人之事兌盡知之矣蘇秦對曰臣固以鬼之言見君非以人之言也李兌見之蘇秦曰今日臣之來也暮後郭門藉席無所得寄宿人田中旁有大叢夜半土梗與木梗斗曰汝不如我我者乃土也使我逢疾風淋雨壞沮乃復歸土
戰國策	東周策	蘇厲為周最謂蘇秦
戰國策	秦策	王召姚賈而問曰吾聞子以寡人財交於諸侯有諸對曰有王曰有何面目復見寡人對曰曾參孝其親天下願以為子子胥忠其君天下願以為臣貞女工巧天下願以為妃今賈忠王而王不知也賈不歸四國尚焉之使賈不忠於君四國之王尚焉用賈之身桀聽讒而誅其良將紂聞讒而殺其忠臣至身死國亡今王聽讒則無忠臣矣
戰國策	魏策	八年謂魏王曰昔曹恃齊而輕晉齊伐厘莒而晉人亡曹繒恃齊以悍越齊和子亂而越人亡繒鄭恃魏以輕韓伐榆關而韓氏亡鄭原恃秦翟以輕晉秦翟年穀大凶而晉人亡原中山恃齊魏以輕趙齊魏伐楚而趙亡中山此五國所以亡者皆其所恃也非獨此五國為然而已也天下之亡國皆然矣夫國之所以不可恃者多其變不可勝數也或以政教不修上下不輯而不可恃者
戰國策	秦策	獻則謂公孫消曰公大臣之尊者也數伐有功所以不為相者太后不善公也辛戎者太后之所親也今亡於楚在東周公何不以秦楚之重資而相之於周乎楚必便之矣是辛戎有秦楚之重太后必悅公公相必矣
戰國策	齊策	楚威王戰勝於徐州
戰國策	齊策	齊將封田嬰於薛楚王聞之大怒將伐齊齊王有輟志公孫閈曰封之成與不非在齊也又將在楚閈說楚王令其欲封公也又甚於齊嬰子曰願委之於子公孫閈為謂楚王曰魯宋事楚而齊不事者齊大而魯宋小王獨利魯宋之小不惡齊大何也夫齊削地而封田嬰是其所以弱也願勿止楚王曰善因不止
戰國策	東周策	周最謂石禮
戰國策	秦策	將說楚王路過洛陽父母聞之清宮除道張樂設飲郊迎三十里妻側目而視傾耳而聽嫂蛇行匍伏四拜自跪謝蘇秦曰嫂何前倨而後卑也嫂曰以季子之位尊而多金蘇秦曰嗟乎貧窮則父母不子富貴則親戚畏懼人生世上勢位富貴盍可忽乎哉
戰國策	魏策	魏公叔痤為魏將而與韓趙戰澮北禽樂祚魏王說迎郊以上不田百萬祿之共叔痤反走再拜辭曰夫使士卒不崩直而不倚撓揀而不辟者此吳起餘教也臣不能為也前脈形地之險阻決利害之備使三軍之士不迷惑者巴寧爨襄之力也縣賞罰於前使民昭然信之於後者王之明法也見敵之可也鼓之不敢待倦者臣也王特為臣之右手不倦賞臣何也臣何力之有乎王曰善於是索吳起之後賜之田二十萬巴寧爨襄田各十萬
戰國策	韓策	公仲數不信於諸侯
戰國策	魏策	魏王問張旄
戰國策	楚策	有獻不死之藥於荊王者謁者操以入中射之士問曰可食乎曰可因奪而食之王怒使人殺中射之士中射之士使人說王曰臣問謁者謁者曰可食臣故食之是臣無罪而罪在謁者也且客獻不死之藥臣食之而王殺臣是死藥也王殺無罪之臣而明人之欺王王乃不殺
戰國策	魏策	芮宋欲絕秦趙之交
戰國策	中山策	登曰王之所以不憚割地以賂燕趙出兵以攻中山者其實欲廢中山之王也王曰然然則王之為費且危夫割地以賂燕趙是強敵也出兵以攻中山者首難也王行二者所求中山未必得王如用臣之道地不虧而兵不用中山可廢也王必曰子之道奈何藍諸君曰然則子之道奈何張登曰王發重使使告中山君曰寡人所以閉關不通使者為中山之獨與燕趙為王而寡人不與聞焉是以隘之王茍即着玉趾以見寡人請亦佐君
戰國策	東周策	趙取周之祭地周君患之告於鄭朝鄭朝曰君無患也臣請以三十金復取之周君予之鄭朝獻之趙太卜因告以祭地事及王病使卜之太卜譴之曰周之祭地為祟趙乃還之
